,date,item,category,price,promotion,units_sold,sales_7d_avg,day_of_week,is_weekend,is_holiday,brand,discount,stock_available,stockout_flag
1254,2024-11-22,Toothpaste,Personal Care,50,1,35,21.142857142857142,Friday,0,0,Colgate,0.0,54,0
1257,2024-11-23,Toothpaste,Personal Care,45,0,24,23.428571428571427,Saturday,1,0,Colgate,0.1,27,0
1260,2024-11-24,Toothpaste,Personal Care,45,1,33,23.285714285714285,Sunday,1,0,Colgate,0.1,46,0
1263,2024-11-25,Toothpaste,Personal Care,40,0,17,24.571428571428573,Monday,0,0,Colgate,0.2,20,0
1266,2024-11-26,Toothpaste,Personal Care,45,0,18,23.142857142857142,Tuesday,0,0,Colgate,0.1,23,0
1269,2024-11-27,Toothpaste,Personal Care,40,0,23,23.0,Wednesday,0,0,Colgate,0.2,31,0
1272,2024-11-28,Toothpaste,Personal Care,40,0,22,24.0,Thursday,0,0,Colgate,0.2,33,0
1275,2024-11-29,Toothpaste,Personal Care,40,0,15,24.571428571428573,Friday,0,0,Colgate,0.2,22,0
1278,2024-11-30,Toothpaste,Personal Care,50,0,18,21.714285714285715,Saturday,1,0,Colgate,0.0,21,0
1281,2024-12-01,Toothpaste,Personal Care,50,0,22,20.857142857142858,Sunday,1,0,Colgate,0.0,26,0
1284,2024-12-02,Toothpaste,Personal Care,40,0,23,19.285714285714285,Monday,0,0,Colgate,0.2,28,0
1287,2024-12-03,Toothpaste,Personal Care,45,0,23,20.142857142857142,Tuesday,0,0,Colgate,0.1,27,0
1290,2024-12-04,Toothpaste,Personal Care,45,0,16,20.857142857142858,Wednesday,0,0,Colgate,0.1,34,0
1293,2024-12-05,Toothpaste,Personal Care,50,0,22,19.857142857142858,Thursday,0,0,Colgate,0.0,29,0
1296,2024-12-06,Toothpaste,Personal Care,45,0,21,19.857142857142858,Friday,0,0,Colgate,0.1,29,0
1299,2024-12-07,Toothpaste,Personal Care,45,0,23,20.714285714285715,Saturday,1,0,Colgate,0.1,37,0
1302,2024-12-08,Toothpaste,Personal Care,45,0,21,21.428571428571427,Sunday,1,0,Colgate,0.1,24,0
1305,2024-12-09,Toothpaste,Personal Care,45,0,21,21.285714285714285,Monday,0,0,Colgate,0.1,29,0
1308,2024-12-10,Toothpaste,Personal Care,45,0,17,21.0,Tuesday,0,0,Colgate,0.1,23,0
1311,2024-12-11,Toothpaste,Personal Care,45,0,20,20.142857142857142,Wednesday,0,0,Colgate,0.1,27,0
1314,2024-12-12,Toothpaste,Personal Care,45,0,20,20.714285714285715,Thursday,0,0,Colgate,0.1,34,0
1317,2024-12-13,Toothpaste,Personal Care,40,0,21,20.428571428571427,Friday,0,0,Colgate,0.2,39,0
1320,2024-12-14,Toothpaste,Personal Care,45,0,21,20.428571428571427,Saturday,1,0,Colgate,0.1,35,0
1323,2024-12-15,Toothpaste,Personal Care,40,1,30,20.142857142857142,Sunday,1,0,Colgate,0.2,34,0
1326,2024-12-16,Toothpaste,Personal Care,45,0,23,21.428571428571427,Monday,0,0,Colgate,0.1,41,0
1329,2024-12-17,Toothpaste,Personal Care,45,0,23,21.714285714285715,Tuesday,0,0,Colgate,0.1,29,0
1332,2024-12-18,Toothpaste,Personal Care,45,0,16,22.571428571428573,Wednesday,0,0,Colgate,0.1,21,0
1335,2024-12-19,Toothpaste,Personal Care,45,1,29,22.0,Thursday,0,0,Colgate,0.1,47,0
1338,2024-12-20,Toothpaste,Personal Care,50,0,18,23.285714285714285,Friday,0,0,Colgate,0.0,34,0
1341,2024-12-21,Toothpaste,Personal Care,40,0,18,22.857142857142858,Saturday,1,0,Colgate,0.2,27,0
1344,2024-12-22,Toothpaste,Personal Care,45,1,26,22.428571428571427,Sunday,1,0,Colgate,0.1,44,0
1347,2024-12-23,Toothpaste,Personal Care,40,0,17,21.857142857142858,Monday,0,0,Colgate,0.2,27,0
1350,2024-12-24,Toothpaste,Personal Care,50,0,16,21.0,Tuesday,0,0,Colgate,0.0,30,0
1353,2024-12-25,Toothpaste,Personal Care,45,0,23,20.0,Wednesday,0,0,Colgate,0.1,32,0
1356,2024-12-26,Toothpaste,Personal Care,40,1,34,21.0,Thursday,0,1,Colgate,0.2,44,0
1359,2024-12-27,Toothpaste,Personal Care,50,1,32,21.714285714285715,Friday,0,0,Colgate,0.0,34,0
1362,2024-12-28,Toothpaste,Personal Care,45,0,25,23.714285714285715,Saturday,1,0,Colgate,0.1,27,0
1365,2024-12-29,Toothpaste,Personal Care,50,1,34,24.714285714285715,Sunday,1,0,Colgate,0.0,51,0
1368,2024-12-30,Toothpaste,Personal Care,40,0,18,25.857142857142858,Monday,0,1,Colgate,0.2,28,0
1371,2024-12-31,Toothpaste,Personal Care,45,0,24,26.0,Tuesday,0,1,Colgate,0.1,43,0
1374,2025-01-01,Toothpaste,Personal Care,45,0,19,27.142857142857142,Wednesday,0,0,Colgate,0.1,36,0
1377,2025-01-02,Toothpaste,Personal Care,40,0,25,26.571428571428573,Thursday,0,0,Colgate,0.2,39,0
1380,2025-01-03,Toothpaste,Personal Care,45,0,19,25.285714285714285,Friday,0,0,Colgate,0.1,25,0
1383,2025-01-04,Toothpaste,Personal Care,50,0,20,23.428571428571427,Saturday,1,0,Colgate,0.0,29,0
1386,2025-01-05,Toothpaste,Personal Care,50,0,17,22.714285714285715,Sunday,1,0,Colgate,0.0,36,0
1389,2025-01-06,Toothpaste,Personal Care,50,0,21,20.285714285714285,Monday,0,0,Colgate,0.0,30,0
1392,2025-01-07,Toothpaste,Personal Care,40,0,19,20.714285714285715,Tuesday,0,0,Colgate,0.2,31,0
1395,2025-01-08,Toothpaste,Personal Care,40,0,22,20.0,Wednesday,0,0,Colgate,0.2,36,0
1398,2025-01-09,Toothpaste,Personal Care,50,0,21,20.428571428571427,Thursday,0,0,Colgate,0.0,38,0
1401,2025-01-10,Toothpaste,Personal Care,45,0,18,19.857142857142858,Friday,0,0,Colgate,0.1,21,0
1404,2025-01-11,Toothpaste,Personal Care,40,1,28,19.714285714285715,Saturday,1,0,Colgate,0.2,47,0
1407,2025-01-12,Toothpaste,Personal Care,40,0,24,20.857142857142858,Sunday,1,0,Colgate,0.2,40,0
1410,2025-01-13,Toothpaste,Personal Care,40,0,17,21.857142857142858,Monday,0,0,Colgate,0.2,19,0
1413,2025-01-14,Toothpaste,Personal Care,50,1,26,21.285714285714285,Tuesday,0,0,Colgate,0.0,27,0
1416,2025-01-15,Toothpaste,Personal Care,40,0,15,22.285714285714285,Wednesday,0,0,Colgate,0.2,18,0
1419,2025-01-16,Toothpaste,Personal Care,50,0,19,21.285714285714285,Thursday,0,0,Colgate,0.0,19,1
1422,2025-01-17,Toothpaste,Personal Care,40,0,16,21.0,Friday,0,0,Colgate,0.2,30,0
1425,2025-01-18,Toothpaste,Personal Care,50,1,29,20.714285714285715,Saturday,1,0,Colgate,0.0,29,1
1428,2025-01-19,Toothpaste,Personal Care,45,0,19,20.857142857142858,Sunday,1,0,Colgate,0.1,24,0
1431,2025-01-20,Toothpaste,Personal Care,40,0,23,20.142857142857142,Monday,0,0,Colgate,0.2,29,0
1434,2025-01-21,Toothpaste,Personal Care,40,0,20,21.0,Tuesday,0,0,Colgate,0.2,38,0
1437,2025-01-22,Toothpaste,Personal Care,45,0,20,20.142857142857142,Wednesday,0,0,Colgate,0.1,31,0
1440,2025-01-23,Toothpaste,Personal Care,50,0,16,20.857142857142858,Thursday,0,0,Colgate,0.0,16,1
1443,2025-01-24,Toothpaste,Personal Care,40,0,25,20.428571428571427,Friday,0,0,Colgate,0.2,31,0
1446,2025-01-25,Toothpaste,Personal Care,50,0,20,21.714285714285715,Saturday,1,0,Colgate,0.0,38,0
1449,2025-01-26,Toothpaste,Personal Care,50,0,20,20.428571428571427,Sunday,1,0,Colgate,0.0,32,0
1452,2025-01-27,Toothpaste,Personal Care,40,0,17,20.571428571428573,Monday,0,0,Colgate,0.2,28,0
1455,2025-01-28,Toothpaste,Personal Care,40,0,18,19.714285714285715,Tuesday,0,0,Colgate,0.2,29,0
1458,2025-01-29,Toothpaste,Personal Care,40,0,24,19.428571428571427,Wednesday,0,1,Colgate,0.2,36,0
1461,2025-01-30,Toothpaste,Personal Care,50,1,35,20.0,Thursday,0,0,Colgate,0.0,48,0
1464,2025-01-31,Toothpaste,Personal Care,40,0,17,22.714285714285715,Friday,0,0,Colgate,0.2,28,0
1467,2025-02-01,Toothpaste,Personal Care,50,0,20,21.571428571428573,Saturday,1,0,Colgate,0.0,39,0
1470,2025-02-02,Toothpaste,Personal Care,50,0,23,21.571428571428573,Sunday,1,1,Colgate,0.0,34,0
1473,2025-02-03,Toothpaste,Personal Care,50,1,34,22.0,Monday,0,0,Colgate,0.0,39,0
1476,2025-02-04,Toothpaste,Personal Care,45,0,20,24.428571428571427,Tuesday,0,0,Colgate,0.1,29,0
1479,2025-02-05,Toothpaste,Personal Care,40,0,25,24.714285714285715,Wednesday,0,0,Colgate,0.2,44,0
1482,2025-02-06,Toothpaste,Personal Care,40,1,32,24.857142857142858,Thursday,0,0,Colgate,0.2,40,0
1485,2025-02-07,Toothpaste,Personal Care,50,0,25,24.428571428571427,Friday,0,0,Colgate,0.0,26,0
1488,2025-02-08,Toothpaste,Personal Care,40,0,16,25.571428571428573,Saturday,1,0,Colgate,0.2,22,0
1491,2025-02-09,Toothpaste,Personal Care,50,0,21,25.0,Sunday,1,0,Colgate,0.0,29,0
1494,2025-02-10,Toothpaste,Personal Care,40,0,16,24.714285714285715,Monday,0,0,Colgate,0.2,27,0
1497,2025-02-11,Toothpaste,Personal Care,40,1,25,22.142857142857142,Tuesday,0,0,Colgate,0.2,29,0
1500,2025-02-12,Toothpaste,Personal Care,45,0,19,22.857142857142858,Wednesday,0,0,Colgate,0.1,19,1
1503,2025-02-13,Toothpaste,Personal Care,50,1,33,22.0,Thursday,0,0,Colgate,0.0,47,0
1506,2025-02-14,Toothpaste,Personal Care,45,0,16,22.142857142857142,Friday,0,0,Colgate,0.1,23,0
1509,2025-02-15,Toothpaste,Personal Care,45,1,28,20.857142857142858,Saturday,1,0,Colgate,0.1,28,1
1512,2025-02-16,Toothpaste,Personal Care,45,1,33,22.571428571428573,Sunday,1,0,Colgate,0.1,50,0
1515,2025-02-17,Toothpaste,Personal Care,45,0,18,24.285714285714285,Monday,0,0,Colgate,0.1,30,0
1518,2025-02-18,Toothpaste,Personal Care,40,1,26,24.571428571428573,Tuesday,0,0,Colgate,0.2,26,1
1521,2025-02-19,Toothpaste,Personal Care,50,0,17,24.714285714285715,Wednesday,0,0,Colgate,0.0,21,0
1524,2025-02-20,Toothpaste,Personal Care,45,1,26,24.428571428571427,Thursday,0,0,Colgate,0.1,43,0
1527,2025-02-21,Toothpaste,Personal Care,45,1,28,23.428571428571427,Friday,0,0,Colgate,0.1,43,0
1530,2025-02-22,Toothpaste,Personal Care,50,0,24,25.142857142857142,Saturday,1,0,Colgate,0.0,33,0
1533,2025-02-23,Toothpaste,Personal Care,45,0,19,24.571428571428573,Sunday,1,0,Colgate,0.1,22,0
1536,2025-02-24,Toothpaste,Personal Care,40,0,21,22.571428571428573,Monday,0,1,Colgate,0.2,21,1
1539,2025-02-25,Toothpaste,Personal Care,45,0,24,23.0,Tuesday,0,0,Colgate,0.1,31,0
1542,2025-02-26,Toothpaste,Personal Care,50,1,31,22.714285714285715,Wednesday,0,0,Colgate,0.0,35,0
1545,2025-02-27,Toothpaste,Personal Care,45,1,34,24.714285714285715,Thursday,0,0,Colgate,0.1,35,0
1548,2025-02-28,Toothpaste,Personal Care,50,1,28,25.857142857142858,Friday,0,0,Colgate,0.0,44,0
1551,2025-03-01,Toothpaste,Personal Care,40,0,22,25.857142857142858,Saturday,1,0,Colgate,0.2,28,0
1554,2025-03-02,Toothpaste,Personal Care,45,0,21,25.571428571428573,Sunday,1,0,Colgate,0.1,37,0
1557,2025-03-03,Toothpaste,Personal Care,40,0,16,25.857142857142858,Monday,0,0,Colgate,0.2,21,0
1560,2025-03-04,Toothpaste,Personal Care,40,0,24,25.142857142857142,Tuesday,0,0,Colgate,0.2,38,0
1563,2025-03-05,Toothpaste,Personal Care,40,0,22,25.142857142857142,Wednesday,0,0,Colgate,0.2,26,0
1566,2025-03-06,Toothpaste,Personal Care,40,0,19,23.857142857142858,Thursday,0,0,Colgate,0.2,33,0
1569,2025-03-07,Toothpaste,Personal Care,40,0,20,21.714285714285715,Friday,0,0,Colgate,0.2,37,0
1572,2025-03-08,Toothpaste,Personal Care,40,0,19,20.571428571428573,Saturday,1,0,Colgate,0.2,36,0
1575,2025-03-09,Toothpaste,Personal Care,45,0,16,20.142857142857142,Sunday,1,0,Colgate,0.1,21,0
1578,2025-03-10,Toothpaste,Personal Care,40,0,15,19.428571428571427,Monday,0,0,Colgate,0.2,16,0
1581,2025-03-11,Toothpaste,Personal Care,40,0,16,19.285714285714285,Tuesday,0,0,Colgate,0.2,32,0
1584,2025-03-12,Toothpaste,Personal Care,50,0,18,18.142857142857142,Wednesday,0,0,Colgate,0.0,21,0
1587,2025-03-13,Toothpaste,Personal Care,45,1,30,17.571428571428573,Thursday,0,0,Colgate,0.1,41,0
1590,2025-03-14,Toothpaste,Personal Care,40,0,15,19.142857142857142,Friday,0,0,Colgate,0.2,33,0
1593,2025-03-15,Toothpaste,Personal Care,40,0,16,18.428571428571427,Saturday,1,1,Colgate,0.2,17,0
1596,2025-03-16,Toothpaste,Personal Care,45,0,24,18.0,Sunday,1,1,Colgate,0.1,25,0
1599,2025-03-17,Toothpaste,Personal Care,45,0,25,19.142857142857142,Monday,0,1,Colgate,0.1,38,0
1602,2025-03-18,Toothpaste,Personal Care,45,0,19,20.571428571428573,Tuesday,0,0,Colgate,0.1,33,0
1605,2025-03-19,Toothpaste,Personal Care,40,1,35,21.0,Wednesday,0,0,Colgate,0.2,54,0
1608,2025-03-20,Toothpaste,Personal Care,50,0,25,23.428571428571427,Thursday,0,0,Colgate,0.0,26,0
1611,2025-03-21,Toothpaste,Personal Care,40,0,25,22.714285714285715,Friday,0,0,Colgate,0.2,28,0
1614,2025-03-22,Toothpaste,Personal Care,45,1,29,24.142857142857142,Saturday,1,0,Colgate,0.1,47,0
1617,2025-03-23,Toothpaste,Personal Care,45,1,26,26.0,Sunday,1,0,Colgate,0.1,34,0
1620,2025-03-24,Toothpaste,Personal Care,50,0,19,26.285714285714285,Monday,0,1,Colgate,0.0,25,0
1623,2025-03-25,Toothpaste,Personal Care,50,1,35,25.428571428571427,Tuesday,0,0,Colgate,0.0,47,0
1626,2025-03-26,Toothpaste,Personal Care,45,0,18,27.714285714285715,Wednesday,0,1,Colgate,0.1,29,0
1629,2025-03-27,Toothpaste,Personal Care,45,0,21,25.285714285714285,Thursday,0,0,Colgate,0.1,23,0
1632,2025-03-28,Toothpaste,Personal Care,50,0,24,24.714285714285715,Friday,0,0,Colgate,0.0,36,0
1635,2025-03-29,Toothpaste,Personal Care,45,0,17,24.571428571428573,Saturday,1,0,Colgate,0.1,31,0
1638,2025-03-30,Toothpaste,Personal Care,45,0,19,22.857142857142858,Sunday,1,0,Colgate,0.1,32,0
1641,2025-03-31,Toothpaste,Personal Care,45,0,20,21.857142857142858,Monday,0,0,Colgate,0.1,28,0
1644,2025-04-01,Toothpaste,Personal Care,45,0,15,22.0,Tuesday,0,0,Colgate,0.1,27,0
1647,2025-04-02,Toothpaste,Personal Care,40,0,24,19.142857142857142,Wednesday,0,0,Colgate,0.2,27,0
1650,2025-04-03,Toothpaste,Personal Care,50,0,16,20.0,Thursday,0,0,Colgate,0.0,23,0
1653,2025-04-04,Toothpaste,Personal Care,45,0,16,19.285714285714285,Friday,0,0,Colgate,0.1,18,0
1656,2025-04-05,Toothpaste,Personal Care,40,0,19,18.142857142857142,Saturday,1,0,Colgate,0.2,20,0
1659,2025-04-06,Toothpaste,Personal Care,40,0,24,18.428571428571427,Sunday,1,0,Colgate,0.2,42,0
1662,2025-04-07,Toothpaste,Personal Care,40,0,22,19.142857142857142,Monday,0,0,Colgate,0.2,29,0
1665,2025-04-08,Toothpaste,Personal Care,45,0,21,19.428571428571427,Tuesday,0,0,Colgate,0.1,37,0
1668,2025-04-09,Toothpaste,Personal Care,50,0,16,20.285714285714285,Wednesday,0,0,Colgate,0.0,28,0
1671,2025-04-10,Toothpaste,Personal Care,40,0,19,19.142857142857142,Thursday,0,0,Colgate,0.2,25,0
1674,2025-04-11,Toothpaste,Personal Care,45,0,19,19.571428571428573,Friday,0,0,Colgate,0.1,27,0
1677,2025-04-12,Toothpaste,Personal Care,50,0,25,20.0,Saturday,1,0,Colgate,0.0,36,0
1680,2025-04-13,Toothpaste,Personal Care,45,0,23,20.857142857142858,Sunday,1,0,Colgate,0.1,36,0
1683,2025-04-14,Toothpaste,Personal Care,45,0,22,20.714285714285715,Monday,0,0,Colgate,0.1,35,0
1686,2025-04-15,Toothpaste,Personal Care,40,1,30,20.714285714285715,Tuesday,0,0,Colgate,0.2,44,0
1689,2025-04-16,Toothpaste,Personal Care,40,0,16,22.0,Wednesday,0,0,Colgate,0.2,18,0
1692,2025-04-17,Toothpaste,Personal Care,50,1,25,22.0,Thursday,0,1,Colgate,0.0,39,0
1695,2025-04-18,Toothpaste,Personal Care,50,0,20,22.857142857142858,Friday,0,0,Colgate,0.0,38,0
1698,2025-04-19,Toothpaste,Personal Care,50,0,17,23.0,Saturday,1,0,Colgate,0.0,36,0
1701,2025-04-20,Toothpaste,Personal Care,50,0,18,21.857142857142858,Sunday,1,0,Colgate,0.0,31,0
1704,2025-04-21,Toothpaste,Personal Care,45,0,18,21.142857142857142,Monday,0,0,Colgate,0.1,25,0
1707,2025-04-22,Toothpaste,Personal Care,50,0,21,20.571428571428573,Tuesday,0,1,Colgate,0.0,25,0
1710,2025-04-23,Toothpaste,Personal Care,50,1,33,19.285714285714285,Wednesday,0,0,Colgate,0.0,51,0
1713,2025-04-24,Toothpaste,Personal Care,50,0,20,21.714285714285715,Thursday,0,0,Colgate,0.0,23,0
1716,2025-04-25,Toothpaste,Personal Care,45,0,15,21.0,Friday,0,0,Colgate,0.1,28,0
1719,2025-04-26,Toothpaste,Personal Care,40,0,19,20.285714285714285,Saturday,1,0,Colgate,0.2,34,0
1722,2025-04-27,Toothpaste,Personal Care,45,0,21,20.571428571428573,Sunday,1,0,Colgate,0.1,40,0
1725,2025-04-28,Toothpaste,Personal Care,40,0,16,21.0,Monday,0,0,Colgate,0.2,21,0
1728,2025-04-29,Toothpaste,Personal Care,40,0,15,20.714285714285715,Tuesday,0,0,Colgate,0.2,20,0
1731,2025-04-30,Toothpaste,Personal Care,50,0,24,19.857142857142858,Wednesday,0,0,Colgate,0.0,26,0
1734,2025-05-01,Toothpaste,Personal Care,45,0,23,18.571428571428573,Thursday,0,0,Colgate,0.1,37,0
1737,2025-05-02,Toothpaste,Personal Care,40,1,35,19.0,Friday,0,0,Colgate,0.2,37,0
1740,2025-05-03,Toothpaste,Personal Care,40,0,24,21.857142857142858,Saturday,1,0,Colgate,0.2,34,0
1743,2025-05-04,Toothpaste,Personal Care,45,1,26,22.571428571428573,Sunday,1,0,Colgate,0.1,28,0
1746,2025-05-05,Toothpaste,Personal Care,45,0,16,23.285714285714285,Monday,0,0,Colgate,0.1,25,0
1749,2025-05-06,Toothpaste,Personal Care,45,0,18,23.285714285714285,Tuesday,0,0,Colgate,0.1,35,0
1752,2025-05-07,Toothpaste,Personal Care,45,0,17,23.714285714285715,Wednesday,0,0,Colgate,0.1,17,1
1755,2025-05-08,Toothpaste,Personal Care,45,0,24,22.714285714285715,Thursday,0,0,Colgate,0.1,39,0
1758,2025-05-09,Toothpaste,Personal Care,50,0,16,22.857142857142858,Friday,0,0,Colgate,0.0,31,0
1761,2025-05-10,Toothpaste,Personal Care,45,0,20,20.142857142857142,Saturday,1,0,Colgate,0.1,29,0
1764,2025-05-11,Toothpaste,Personal Care,40,0,20,19.571428571428573,Sunday,1,1,Colgate,0.2,20,1
1767,2025-05-12,Toothpaste,Personal Care,40,0,25,18.714285714285715,Monday,0,0,Colgate,0.2,28,0
1770,2025-05-13,Toothpaste,Personal Care,40,1,33,20.0,Tuesday,0,0,Colgate,0.2,35,0
1773,2025-05-14,Toothpaste,Personal Care,40,1,33,22.142857142857142,Wednesday,0,0,Colgate,0.2,37,0
1776,2025-05-15,Toothpaste,Personal Care,45,0,18,24.428571428571427,Thursday,0,0,Colgate,0.1,29,0
1779,2025-05-16,Toothpaste,Personal Care,45,0,21,23.571428571428573,Friday,0,0,Colgate,0.1,32,0
1782,2025-05-17,Toothpaste,Personal Care,45,0,18,24.285714285714285,Saturday,1,1,Colgate,0.1,30,0
1785,2025-05-18,Toothpaste,Personal Care,45,0,24,24.0,Sunday,1,1,Colgate,0.1,35,0
1788,2025-05-19,Toothpaste,Personal Care,45,0,15,24.571428571428573,Monday,0,0,Colgate,0.1,30,0
1791,2025-05-20,Toothpaste,Personal Care,50,1,30,23.142857142857142,Tuesday,0,1,Colgate,0.0,42,0
1794,2025-05-21,Toothpaste,Personal Care,45,0,20,22.714285714285715,Wednesday,0,0,Colgate,0.1,24,0
1797,2025-05-22,Toothpaste,Personal Care,45,0,24,20.857142857142858,Thursday,0,0,Colgate,0.1,27,0
1800,2025-05-23,Toothpaste,Personal Care,40,0,23,21.714285714285715,Friday,0,0,Colgate,0.2,37,0
1803,2025-05-24,Toothpaste,Personal Care,50,0,16,22.0,Saturday,1,0,Colgate,0.0,27,0
1806,2025-05-25,Toothpaste,Personal Care,45,0,23,21.714285714285715,Sunday,1,0,Colgate,0.1,41,0
1809,2025-05-26,Toothpaste,Personal Care,40,0,23,21.571428571428573,Monday,0,0,Colgate,0.2,41,0
1812,2025-05-27,Toothpaste,Personal Care,45,0,17,22.714285714285715,Tuesday,0,0,Colgate,0.1,27,0
1815,2025-05-28,Toothpaste,Personal Care,40,0,25,20.857142857142858,Wednesday,0,0,Colgate,0.2,30,0
1818,2025-05-29,Toothpaste,Personal Care,40,0,21,21.571428571428573,Thursday,0,0,Colgate,0.2,29,0
1821,2025-05-30,Toothpaste,Personal Care,40,0,18,21.142857142857142,Friday,0,0,Colgate,0.2,18,1
1824,2025-05-31,Toothpaste,Personal Care,50,0,19,20.428571428571427,Saturday,1,0,Colgate,0.0,30,0
1827,2025-06-01,Toothpaste,Personal Care,50,1,25,20.857142857142858,Sunday,1,0,Colgate,0.0,38,0
1830,2025-06-02,Toothpaste,Personal Care,45,0,23,21.142857142857142,Monday,0,0,Colgate,0.1,28,0
1833,2025-06-03,Toothpaste,Personal Care,50,0,22,21.142857142857142,Tuesday,0,0,Colgate,0.0,22,1
1836,2025-06-04,Toothpaste,Personal Care,50,1,25,21.857142857142858,Wednesday,0,0,Colgate,0.0,26,0
1839,2025-06-05,Toothpaste,Personal Care,40,1,31,21.857142857142858,Thursday,0,0,Colgate,0.2,41,0
1842,2025-06-06,Toothpaste,Personal Care,40,0,17,23.285714285714285,Friday,0,0,Colgate,0.2,19,0
1845,2025-06-07,Toothpaste,Personal Care,45,0,24,23.142857142857142,Saturday,1,1,Colgate,0.1,33,0
1848,2025-06-08,Toothpaste,Personal Care,40,0,23,23.857142857142858,Sunday,1,0,Colgate,0.2,28,0
1851,2025-06-09,Toothpaste,Personal Care,50,0,15,23.571428571428573,Monday,0,1,Colgate,0.0,20,0
1854,2025-06-10,Toothpaste,Personal Care,50,0,16,22.428571428571427,Tuesday,0,0,Colgate,0.0,35,0
1857,2025-06-11,Toothpaste,Personal Care,50,0,21,21.571428571428573,Wednesday,0,0,Colgate,0.0,22,0
1860,2025-06-12,Toothpaste,Personal Care,40,1,25,21.0,Thursday,0,0,Colgate,0.2,34,0
1863,2025-06-13,Toothpaste,Personal Care,40,0,18,20.142857142857142,Friday,0,0,Colgate,0.2,23,0
1866,2025-06-14,Toothpaste,Personal Care,50,0,19,20.285714285714285,Saturday,1,0,Colgate,0.0,35,0
1869,2025-06-15,Toothpaste,Personal Care,50,0,20,19.571428571428573,Sunday,1,0,Colgate,0.0,33,0
1872,2025-06-16,Toothpaste,Personal Care,50,1,33,19.142857142857142,Monday,0,0,Colgate,0.0,37,0
1875,2025-06-17,Toothpaste,Personal Care,45,0,20,21.714285714285715,Tuesday,0,0,Colgate,0.1,36,0
1878,2025-06-18,Toothpaste,Personal Care,50,0,20,22.285714285714285,Wednesday,0,0,Colgate,0.0,21,0
1881,2025-06-19,Toothpaste,Personal Care,40,0,24,22.142857142857142,Thursday,0,0,Colgate,0.2,32,0
1884,2025-06-20,Toothpaste,Personal Care,40,0,24,22.0,Friday,0,0,Colgate,0.2,35,0
1887,2025-06-21,Toothpaste,Personal Care,40,0,22,22.857142857142858,Saturday,1,0,Colgate,0.2,40,0
1890,2025-06-22,Toothpaste,Personal Care,40,1,26,23.285714285714285,Sunday,1,0,Colgate,0.2,32,0
1893,2025-06-23,Toothpaste,Personal Care,50,0,18,24.142857142857142,Monday,0,0,Colgate,0.0,26,0
1896,2025-06-24,Toothpaste,Personal Care,40,1,35,22.0,Tuesday,0,0,Colgate,0.2,50,0
1899,2025-06-25,Toothpaste,Personal Care,45,0,25,24.142857142857142,Wednesday,0,0,Colgate,0.1,44,0
1902,2025-06-26,Toothpaste,Personal Care,45,0,22,24.857142857142858,Thursday,0,0,Colgate,0.1,32,0
1905,2025-06-27,Toothpaste,Personal Care,40,1,26,24.571428571428573,Friday,0,0,Colgate,0.2,37,0
1908,2025-06-28,Toothpaste,Personal Care,50,0,20,24.857142857142858,Saturday,1,0,Colgate,0.0,34,0
1911,2025-06-29,Toothpaste,Personal Care,45,0,16,24.571428571428573,Sunday,1,0,Colgate,0.1,33,0
1914,2025-06-30,Toothpaste,Personal Care,40,0,23,23.142857142857142,Monday,0,0,Colgate,0.2,41,0
1917,2025-07-01,Toothpaste,Personal Care,40,0,24,23.857142857142858,Tuesday,0,0,Colgate,0.2,39,0
1920,2025-07-02,Toothpaste,Personal Care,45,0,18,22.285714285714285,Wednesday,0,0,Colgate,0.1,32,0
1923,2025-07-03,Toothpaste,Personal Care,50,0,20,21.285714285714285,Thursday,0,0,Colgate,0.0,24,0
1926,2025-07-04,Toothpaste,Personal Care,50,0,25,21.0,Friday,0,0,Colgate,0.0,35,0
1929,2025-07-05,Toothpaste,Personal Care,50,0,18,20.857142857142858,Saturday,1,0,Colgate,0.0,32,0
1932,2025-07-06,Toothpaste,Personal Care,50,0,15,20.571428571428573,Sunday,1,0,Colgate,0.0,32,0
1935,2025-07-07,Toothpaste,Personal Care,45,0,25,20.428571428571427,Monday,0,0,Colgate,0.1,37,0
1938,2025-07-08,Toothpaste,Personal Care,45,0,23,20.714285714285715,Tuesday,0,0,Colgate,0.1,26,0
1941,2025-07-09,Toothpaste,Personal Care,45,0,16,20.571428571428573,Wednesday,0,0,Colgate,0.1,32,0
1944,2025-07-10,Toothpaste,Personal Care,50,1,30,20.285714285714285,Thursday,0,0,Colgate,0.0,33,0
1947,2025-07-11,Toothpaste,Personal Care,50,0,23,21.714285714285715,Friday,0,0,Colgate,0.0,38,0
1950,2025-07-12,Toothpaste,Personal Care,50,0,24,21.428571428571427,Saturday,1,1,Colgate,0.0,38,0
1953,2025-07-13,Toothpaste,Personal Care,45,0,16,22.285714285714285,Sunday,1,0,Colgate,0.1,29,0
